HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,class
0.538477562554257,0.030790385411543508,0.037142209683167365,-0.08623368946903401,-0.06840691144014126,1.1267184105294814,Pidgeot
0.538477562554257,0.030790385411543508,0.1975837201936097,1.9014222734696982,0.29115635499949677,1.8153689785053277,PidgeotMega Pidgeot
-1.5384303472338363,-0.7091037321124047,-1.2463898744003714,-1.4623032022727716,-1.3268783439788745,0.12817508696450428,Rattata
-0.558756804880962,0.06161930697504135,-0.44418232184815964,-0.6978201396040286,-0.06840691144014126,0.9889882969343121,Raticate
-1.1465609302926867,-0.5857880458584134,-1.4068313849108136,-1.2788272672322734,-1.4707036505547295,0.059310030166919644,Spearow
-0.16688738793981236,0.33907960104652196,-0.2837408113377173,-0.36144759202978155,-0.3920138512358155,1.0922858821306891,Fearow
-1.3424956387632614,-0.5857880458584134,-0.9575951554815751,-1.0036133646715257,-0.6437081377435622,-0.4571778958149651,Ekans
-0.3628220964103872,0.18493499322903273,-0.15538760292936343,-0.23913030200278262,0.25520002835553296,0.4036353141548428,Arbok
-1.3424956387632614,-0.7399326536759026,-1.085948363889929,-0.6978201396040286,-0.7875334443194173,0.7479605981427659,Pikachu
-0.3628220964103872,0.33907960104652196,-0.604623832358602,0.5253527606659605,0.29115635499949677,1.4366111661186123,Raichu
-0.754691513351537,-0.12335422240594572,0.358025230704052,-1.6151998148065203,-1.5066599771986935,-0.9736658217968498,Sandshrew
0.22498202900133732,0.6473688166815004,1.1602327832562638,-0.8507167521377771,-0.6077518110995983,-0.11285261182704193,Sandslash
-0.558756804880962,-0.9865640261838854,-0.7008887386648673,-1.0036133646715257,-1.1470967107590553,-0.9392332933980575,Nidoran♀
0.029047320530762477,-0.5241302027314176,-0.21956420713354038,-0.5449235270702799,-0.6077518110995983,-0.42274536741617275,Nidorina
0.8127861544130619,0.40073744417351764,0.422201834908229,0.06666292306471461,0.4709379882193158,0.26590520055967354,Nidoqueen
-0.9114392801279968,-0.6782748105489069,-1.085948363889929,-1.0036133646715257,-1.1470967107590553,-0.6293405378089266,Nidoran♂
-0.32363515471627224,-0.21584098709643926,-0.540447228154425,-0.5449235270702799,-0.6077518110995983,-0.11285261182704193,Nidorino
0.4601036791660271,0.7090266598084961,0.1013188138873443,0.37245614813221184,0.11137472177967776,0.5757979561488044,Nidoking
0.029047320530762477,-1.0482218693108811,-0.8292419470732213,-0.39202691453653127,-0.2481885446599603,-1.1458284637908114,Clefairy
1.0087208628836368,-0.2774988302234349,-0.02703439452100957,0.6782493731997091,0.6507196214391349,-0.2850152538210035,Clefable
-1.2249348136809166,-1.1715375555648724,-1.085948363889929,-0.6978201396040286,-0.2481885446599603,-0.11285261182704193,Vulpix
0.1466081456131074,-0.09252530084244787,0.037142209683167365,0.25013885810521297,1.0102828878787729,1.0922858821306891,Ninetales
1.792459696765936,-1.0482218693108811,-1.7277144059316982,-0.8507167521377771,-1.6864416104185125,-1.662316389772696,Jigglypuff
2.7721332391188103,-0.2774988302234349,-0.9255068533794867,0.37245614813221184,-0.7875334443194173,-0.8015031798028882,Wigglytuff
-1.1465609302926867,-1.0482218693108811,-1.2463898744003714,-1.309406589739023,-1.1470967107590553,-0.4571778958149651,Zubat
0.22498202900133732,0.030790385411543508,-0.12329930082727497,-0.23913030200278262,0.11137472177967776,0.7479605981427659,Golbat
-0.9506262218221118,-0.8940772614933918,-0.604623832358602,0.06666292306471461,-0.2481885446599603,-1.3179911057847729,Oddish
-0.3628220964103872,-0.43164343804092414,-0.12329930082727497,0.37245614813221184,0.11137472177967776,-0.9736658217968498,Gloom
0.22498202900133732,0.030790385411543508,0.358025230704052,1.136939210800955,0.6507196214391349,-0.6293405378089266,Vileplume
-1.3424956387632614,-0.2774988302234349,-0.604623832358602,-0.8507167521377771,-0.6077518110995983,-1.4901537477787345,Paras
-0.3628220964103872,0.4932242088640112,0.1975837201936097,-0.39202691453653127,0.29115635499949677,-1.3179911057847729,Parasect
-0.3628220964103872,-0.7399326536759026,-0.7650653428690443,-1.0036133646715257,-0.6077518110995983,-0.8015031798028882,Venonat
0.029047320530762477,-0.43164343804092414,-0.44418232184815964,0.5253527606659605,0.11137472177967776,0.7479605981427659,Venomoth
-2.3221691811161356,-0.7399326536759026,-1.567272895421256,-1.1565099772052745,-0.9673150775392364,0.9201232401367275,Diglett
-1.3424956387632614,0.030790385411543508,-0.7650653428690443,-0.6978201396040286,-0.06840691144014126,1.7809364501065355,Dugtrio
-1.1465609302926867,-1.0482218693108811,-1.2463898744003714,-1.0036133646715257,-1.1470967107590553,0.7479605981427659,Meowth
-0.16688738793981236,-0.2774988302234349,-0.44418232184815964,-0.23913030200278262,-0.2481885446599603,1.6087738081125738,Persian
-0.754691513351537,-0.8324194183663961,-0.8292419470732213,-0.23913030200278262,-0.7875334443194173,-0.4571778958149651,Psyduck
0.42091673747191216,0.09244822853853919,0.13340711598943278,0.6782493731997091,0.29115635499949677,0.5757979561488044,Golduck
-1.1465609302926867,0.030790385411543508,-1.2463898744003714,-1.1565099772052745,-0.9673150775392364,0.059310030166919644,Mankey
-0.16688738793981236,0.8015134244989897,-0.44418232184815964,-0.39202691453653127,-0.06840691144014126,0.9201232401367275,Primeape
-0.558756804880962,-0.2774988302234349,-0.9255068533794867,-0.08623368946903401,-0.7875334443194173,-0.2850152538210035,Growlithe
0.8127861544130619,0.9556580323164788,0.1975837201936097,0.8311459857334578,0.29115635499949677,0.9201232401367275,Arcanine
-1.1465609302926867,-0.8940772614933918,-1.085948363889929,-1.0036133646715257,-1.1470967107590553,0.7479605981427659,Poliwag
-0.16688738793981236,-0.43164343804092414,-0.2837408113377173,-0.6978201396040286,-0.7875334443194173,0.7479605981427659,Poliwhirl
0.8127861544130619,0.4932242088640112,0.6789082517249367,-0.08623368946903401,0.6507196214391349,0.059310030166919644,Poliwrath
-1.7343650557044112,-1.8189449083983271,-1.8881559164421406,0.9840425982672063,-0.6077518110995983,0.7479605981427659,Abra
-1.1465609302926867,-1.3565110849458595,-1.4068313849108136,1.4427324358684521,-0.06840691144014126,1.2644485241246506,Kadabra
-0.558756804880962,-0.8940772614933918,-0.9255068533794867,1.9014222734696982,0.8305012546589539,1.7809364501065355,Alakazam
-0.558756804880962,-0.8940772614933918,-0.2837408113377173,3.124595173739687,0.8305012546589539,2.813912302070305,AlakazamMega Alakazam
0.029047320530762477,0.030790385411543508,-0.7650653428690443,-1.1565099772052745,-1.3268783439788745,-1.1458284637908114,Machop
0.42091673747191216,0.6473688166815004,-0.12329930082727497,-0.6978201396040286,-0.4279701778797793,-0.8015031798028882,Machoke
0.8127861544130619,1.5722364635864357,0.1975837201936097,-0.23913030200278262,0.4709379882193158,-0.4571778958149651,Machamp
-0.754691513351537,-0.12335422240594572,-1.2463898744003714,-0.08623368946903401,-1.5066599771986935,-0.9736658217968498,Bellsprout
-0.16688738793981236,0.33907960104652196,-0.7650653428690443,0.37245614813221184,-0.9673150775392364,-0.4571778958149651,Weepinbell
0.42091673747191216,0.8015134244989897,-0.2837408113377173,0.8311459857334578,-0.06840691144014126,0.059310030166919644,Victreebel
-1.1465609302926867,-1.2023664771283702,-1.2463898744003714,-0.6978201396040286,1.0102828878787729,0.059310030166919644,Tentacool
0.42091673747191216,-0.2774988302234349,-0.2837408113377173,0.21955953559846322,1.729409420758049,1.0922858821306891,Tentacruel
-1.1465609302926867,0.030790385411543508,0.839349762235379,-1.309406589739023,-1.5066599771986935,-1.662316389772696,Geodude
-0.558756804880962,0.4932242088640112,1.320674293766706,-0.8507167521377771,-0.9673150775392364,-1.1458284637908114,Graveler
0.42091673747191216,1.2639472479514573,1.801998825298033,-0.5449235270702799,-0.2481885446599603,-0.8015031798028882,Golem
-0.754691513351537,0.18493499322903273,-0.604623832358602,-0.23913030200278262,-0.2481885446599603,0.7479605981427659,Ponyta
-0.16688738793981236,0.6473688166815004,-0.12329930082727497,0.21955953559846322,0.29115635499949677,1.2644485241246506,Rapidash
0.8127861544130619,-0.43164343804092414,-0.2837408113377173,-1.0036133646715257,-1.1470967107590553,-1.8344790317666577,Slowpoke
1.0087208628836368,-0.12335422240594572,1.1602327832562638,0.8311459857334578,0.29115635499949677,-1.3179911057847729,Slowbro
1.0087208628836368,-0.12335422240594572,3.4064139304024565,1.7485256609359494,0.29115635499949677,-1.3179911057847729,SlowbroMega Slowbro
-1.7343650557044112,-1.3565110849458595,-0.12329930082727497,0.6782493731997091,-0.6077518110995983,-0.8015031798028882,Magnemite
-0.754691513351537,-0.5857880458584134,0.6789082517249367,1.4427324358684521,-0.06840691144014126,0.059310030166919644,Magneton
-0.676317629963307,-0.43164343804092414,-0.604623832358602,-0.4531855595500307,-0.3560575245918517,-0.2850152538210035,Farfetch'd
-1.3424956387632614,0.18493499322903273,-0.9255068533794867,-1.1565099772052745,-1.3268783439788745,0.23147267216088122,Doduo
-0.3628220964103872,0.9556580323164788,-0.12329930082727497,-0.39202691453653127,-0.4279701778797793,1.0922858821306891,Dodrio
-0.16688738793981236,-1.0482218693108811,-0.604623832358602,-0.8507167521377771,-0.06840691144014126,-0.8015031798028882,Seel
0.8127861544130619,-0.2774988302234349,0.1975837201936097,-0.08623368946903401,0.8305012546589539,0.059310030166919644,Dewgong
0.42091673747191216,0.030790385411543508,-0.7650653428690443,-1.0036133646715257,-0.7875334443194173,-1.4901537477787345,Grimer
1.4005902798247865,0.8015134244989897,0.037142209683167365,-0.23913030200278262,1.0102828878787729,-0.6293405378089266,Muk
-1.5384303472338363,-0.43164343804092414,0.839349762235379,-0.8507167521377771,-1.6864416104185125,-0.9736658217968498,Shellder
-0.754691513351537,0.4932242088640112,3.4064139304024565,0.37245614813221184,-0.9673150775392364,0.059310030166919644,Cloyster
-1.5384303472338363,-1.3565110849458595,-1.4068313849108136,0.8311459857334578,-1.3268783439788745,0.4036353141548428,Gastly
-0.9506262218221118,-0.8940772614933918,-0.9255068533794867,1.2898358233347036,-0.6077518110995983,0.9201232401367275,Haunter
-0.3628220964103872,-0.43164343804092414,-0.44418232184815964,1.7485256609359494,0.11137472177967776,1.4366111661186123,Gengar
-0.3628220964103872,-0.43164343804092414,0.1975837201936097,2.9716985612059386,0.8305012546589539,2.1252617340944586,GengarMega Gengar
-1.3424956387632614,-1.0482218693108811,2.764647888360687,-1.309406589739023,-0.9673150775392364,0.059310030166919644,Onix
-0.3628220964103872,-0.9557351046203875,-0.9255068533794867,-0.9118753971512766,0.6507196214391349,-0.9048007649992652,Drowzee
0.616851445942487,-0.18501206553294142,-0.12329930082727497,0.005504278051215159,1.5496277875382298,-0.0439875550294573,Hypno
-1.5384303472338363,0.8015134244989897,0.5184667412144943,-1.4623032022727716,-1.6864416104185125,-0.6293405378089266,Krabby
-0.558756804880962,1.5722364635864357,1.320674293766706,-0.6978201396040286,-0.7875334443194173,0.23147267216088122,Kingler
-1.1465609302926867,-1.5106556927633488,-0.7650653428690443,-0.5449235270702799,-0.6077518110995983,1.0922858821306891,Voltorb
-0.3628220964103872,-0.8940772614933918,-0.12329930082727497,0.21955953559846322,0.29115635499949677,2.4695870180823816,Electrode
-0.3628220964103872,-1.2023664771283702,0.1975837201936097,-0.39202691453653127,-0.9673150775392364,-0.9736658217968498,Exeggcute
1.0087208628836368,0.4932242088640112,0.358025230704052,1.5956290484022009,-0.2481885446599603,-0.4571778958149651,Exeggutor
-0.754691513351537,-0.8940772614933918,0.6789082517249367,-1.0036133646715257,-0.7875334443194173,-1.1458284637908114,Cubone
-0.3628220964103872,0.030790385411543508,1.1602327832562638,-0.6978201396040286,0.29115635499949677,-0.8015031798028882,Marowak
-0.754691513351537,1.2639472479514573,-0.6688004365627789,-1.1565099772052745,1.3698461543184108,0.644663012946389,Hitmonlee
-0.754691513351537,0.8015134244989897,0.16549541809152124,-1.1565099772052745,1.3698461543184108,0.26590520055967354,Hitmonchan
0.8127861544130619,-0.7399326536759026,0.037142209683167365,-0.39202691453653127,0.11137472177967776,-1.3179911057847729,Lickitung
-1.1465609302926867,-0.43164343804092414,0.6789082517249367,-0.39202691453653127,-0.9673150775392364,-1.1458284637908114,Koffing
-0.16688738793981236,0.33907960104652196,1.4811158042771484,0.37245614813221184,-0.06840691144014126,-0.2850152538210035,Weezing
0.42091673747191216,0.18493499322903273,0.6789082517249367,-1.309406589739023,-1.5066599771986935,-1.4901537477787345,Rhyhorn
1.4005902798247865,1.5722364635864357,1.4811158042771484,-0.8507167521377771,-0.9673150775392364,-0.9736658217968498,Rhydon
7.082696825471457,-2.2813787318507948,-2.2090389374630255,-1.1565099772052745,1.1900645210985918,-0.6293405378089266,Chansey
-0.16688738793981236,-0.7399326536759026,1.320674293766706,0.8311459857334578,-1.1470967107590553,-0.2850152538210035,Tangela
1.4005902798247865,0.4932242088640112,0.1975837201936097,-1.0036133646715257,0.29115635499949677,0.7479605981427659,Kangaskhan
1.4005902798247865,1.4180918557689466,0.839349762235379,-0.39202691453653127,1.0102828878787729,1.0922858821306891,KangaskhanMega Kangaskhan
-1.5384303472338363,-1.2023664771283702,-0.12329930082727497,-0.08623368946903401,-1.6864416104185125,-0.2850152538210035,Horsea
-0.558756804880962,-0.43164343804092414,0.6789082517249367,0.6782493731997091,-0.9673150775392364,0.5757979561488044,Seadra
-0.9506262218221118,-0.36998559491392846,-0.44418232184815964,-1.1565099772052745,-0.7875334443194173,-0.18171766862462657,Goldeen
0.42091673747191216,0.40073744417351764,-0.2837408113377173,-0.23913030200278262,0.29115635499949677,-0.009555026630664985,Seaking
-1.5384303472338363,-1.0482218693108811,-0.604623832358602,-0.08623368946903401,-0.6077518110995983,0.5757979561488044,Staryu
-0.3628220964103872,-0.12335422240594572,0.358025230704052,0.8311459857334578,0.4709379882193158,1.6087738081125738,Starmie
-1.1465609302926867,-1.0482218693108811,-0.2837408113377173,0.8311459857334578,1.729409420758049,0.7479605981427659,Mr. Mime
0.029047320530762477,0.9556580323164788,0.1975837201936097,-0.5449235270702799,0.29115635499949677,1.2644485241246506,Scyther
-0.16688738793981236,-0.8940772614933918,-1.2463898744003714,1.2898358233347036,0.8305012546589539,0.9201232401367275,Jynx
-0.16688738793981236,0.12327715010203703,-0.540447228154425,0.6782493731997091,0.4709379882193158,1.2644485241246506,Electabuzz
-0.16688738793981236,0.4932242088640112,-0.540447228154425,0.8311459857334578,0.4709379882193158,0.8512581833391429,Magmar
-0.16688738793981236,1.4180918557689466,0.839349762235379,-0.5449235270702799,-0.06840691144014126,0.5757979561488044,Pinsir
-0.16688738793981236,2.3429595026738816,1.4811158042771484,-0.23913030200278262,0.6507196214391349,1.2644485241246506,PinsirMega Pinsir
0.22498202900133732,0.6473688166815004,0.6789082517249367,-1.0036133646715257,-0.06840691144014126,1.4366111661186123,Tauros
-1.930299764174986,-2.1272341240333055,-0.604623832358602,-1.7680964273402688,-1.8662232436383315,0.4036353141548428,Magikarp
1.0087208628836368,1.4180918557689466,0.16549541809152124,-0.39202691453653127,1.0102828878787729,0.4380678425536351,Gyarados
1.0087208628836368,2.3429595026738816,1.1281444811541752,-0.08623368946903401,2.088972687197687,0.4380678425536351,GyaradosMega Gyarados
2.380263822177661,0.18493499322903273,0.1975837201936097,0.37245614813221184,0.8305012546589539,-0.2850152538210035,Lapras
-0.8330653967397669,-0.9557351046203875,-0.8292419470732213,-0.758978784617528,-0.8594460976073449,-0.6982055946065113,Ditto
-0.558756804880962,-0.7399326536759026,-0.7650653428690443,-0.8507167521377771,-0.2481885446599603,-0.4571778958149651,Eevee
2.380263822177661,-0.43164343804092414,-0.44418232184815964,1.136939210800955,0.8305012546589539,-0.11285261182704193,Vaporeon
-0.16688738793981236,-0.43164343804092414,-0.44418232184815964,1.136939210800955,0.8305012546589539,2.1252617340944586,Jolteon
-0.16688738793981236,1.5722364635864357,-0.44418232184815964,0.6782493731997091,1.3698461543184108,-0.11285261182704193,Flareon
-0.16688738793981236,-0.5857880458584134,-0.12329930082727497,0.37245614813221184,0.11137472177967776,-0.9736658217968498,Porygon
-1.3424956387632614,-1.2023664771283702,0.839349762235379,0.5253527606659605,-0.6077518110995983,-1.1458284637908114,Omanyte
0.029047320530762477,-0.5857880458584134,1.6415573147875908,1.2898358233347036,-0.06840691144014126,-0.4571778958149651,Omastar
-1.5384303472338363,0.030790385411543508,0.5184667412144943,-0.5449235270702799,-0.9673150775392364,-0.4571778958149651,Kabuto
-0.3628220964103872,1.109802640133968,0.9997912727458214,-0.23913030200278262,-0.06840691144014126,0.4036353141548428,Kabutops
0.42091673747191216,0.8015134244989897,-0.2837408113377173,-0.39202691453653127,0.11137472177967776,2.1252617340944586,Aerodactyl
0.42091673747191216,1.726381071403925,0.358025230704052,-0.08623368946903401,0.8305012546589539,2.813912302070305,AerodactylMega Aerodactyl
3.55587207300111,0.9556580323164788,-0.2837408113377173,-0.23913030200278262,1.3698461543184108,-1.3179911057847729,Snorlax
0.8127861544130619,0.18493499322903273,0.839349762235379,0.6782493731997091,1.909191053977868,0.5757979561488044,Articuno
0.8127861544130619,0.33907960104652196,0.358025230704052,1.5956290484022009,0.6507196214391349,1.0922858821306891,Zapdos
0.8127861544130619,0.6473688166815004,0.5184667412144943,1.5956290484022009,0.4709379882193158,0.7479605981427659,Moltres
-1.1073739885985716,-0.462472359604422,-0.9255068533794867,-0.6978201396040286,-0.7875334443194173,-0.6293405378089266,Dratini
-0.32363515471627224,0.1541060716655349,-0.2837408113377173,-0.08623368946903401,-0.06840691144014126,0.059310030166919644,Dragonair
0.8519730961071769,1.6955521498404271,0.6789082517249367,0.8311459857334578,1.0102828878787729,0.4036353141548428,Dragonite
1.4397772215189013,0.9556580323164788,0.5184667412144943,2.4824294010979426,0.6507196214391349,2.1252617340944586,Mewtwo
1.4397772215189013,3.421971757396306,0.839349762235379,2.4824294010979426,1.0102828878787729,2.1252617340944586,MewtwoMega Mewtwo X
1.4397772215189013,2.188814894856393,-0.12329930082727497,3.705602301367932,1.729409420758049,2.4695870180823816,MewtwoMega Mewtwo Y
1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,Mew
-0.9506262218221118,-0.9249061830568897,-0.2837408113377173,-0.7283994621107782,-0.2481885446599603,-0.8015031798028882,Chikorita
-0.3628220964103872,-0.5241302027314176,0.1975837201936097,-0.30028894701628206,0.29115635499949677,-0.2850152538210035,Bayleef
0.42091673747191216,0.09244822853853919,0.839349762235379,0.3112975031187124,1.0102828878787729,0.4036353141548428,Meganium
-1.1857478719868015,-0.8324194183663961,-0.9896834575836636,-0.39202691453653127,-0.7875334443194173,-0.11285261182704193,Cyndaquil
-0.4411959797986172,-0.462472359604422,-0.5083589260523366,0.21955953559846322,-0.2481885446599603,0.4036353141548428,Quilava
0.34254285408368224,0.1541060716655349,0.13340711598943278,1.1063598882942052,0.4709379882193158,1.0922858821306891,Typhlosion
-0.754691513351537,-0.43164343804092414,-0.3158291134398058,-0.8812960746445269,-0.8594460976073449,-0.8703682366004729,Totodile
-0.16688738793981236,0.030790385411543508,0.1975837201936097,-0.422606237043281,-0.3201011979478879,-0.35388031061858816,Croconaw
0.616851445942487,0.8015134244989897,0.839349762235379,0.1889802130917135,0.3990253349313882,0.3347702573572582,Feraligatr
-1.3424956387632614,-1.017392947747383,-1.2784781765024598,-1.1565099772052745,-0.9673150775392364,-1.662316389772696,Sentret
0.616851445942487,-0.09252530084244787,-0.3158291134398058,-0.8507167521377771,-0.6077518110995983,0.7479605981427659,Furret
-0.3628220964103872,-1.5106556927633488,-1.4068313849108136,-1.1259306546985246,-0.5717954844556346,-0.6293405378089266,Hoothoot
1.2046555713542115,-0.8940772614933918,-0.7650653428690443,0.09724224557146434,0.8664575813029176,0.059310030166919644,Noctowl
-1.1465609302926867,-1.8189449083983271,-1.4068313849108136,-1.0036133646715257,0.29115635499949677,-0.4571778958149651,Ledyba
-0.558756804880962,-1.3565110849458595,-0.7650653428690443,-0.5449235270702799,1.3698461543184108,0.5757979561488044,Ledian
-1.1465609302926867,-0.5857880458584134,-1.085948363889929,-1.0036133646715257,-1.1470967107590553,-1.3179911057847729,Spinarak
0.029047320530762477,0.33907960104652196,-0.12329930082727497,-0.39202691453653127,-0.4279701778797793,-0.9736658217968498,Ariados
0.616851445942487,0.33907960104652196,0.1975837201936097,-0.08623368946903401,0.29115635499949677,2.1252617340944586,Crobat
0.22498202900133732,-1.264024320255366,-1.150124968094106,-0.5143442045635301,-0.5717954844556346,-0.0439875550294573,Chinchou
2.184329113707086,-0.6474458889854091,-0.5083589260523366,0.09724224557146434,0.14733104842364156,-0.0439875550294573,Lanturn
-1.930299764174986,-1.2023664771283702,-1.8881559164421406,-1.1565099772052745,-1.3268783439788745,-0.2850152538210035,Pichu
-0.754691513351537,-1.6648003005808378,-1.4710079891149905,-0.8507167521377771,-0.6077518110995983,-1.8344790317666577,Cleffa
0.8127861544130619,-1.5106556927633488,-1.8881559164421406,-1.0036133646715257,-1.8662232436383315,-1.8344790317666577,Igglybuff
-1.3424956387632614,-1.8189449083983271,-0.2837408113377173,-1.0036133646715257,-0.2481885446599603,-1.662316389772696,Togepi
-0.558756804880962,-1.2023664771283702,0.358025230704052,0.21955953559846322,1.1900645210985918,-0.9736658217968498,Togetic
-1.1465609302926867,-0.8940772614933918,-0.9255068533794867,-0.08623368946903401,-0.9673150775392364,0.059310030166919644,Natu
-0.16688738793981236,-0.12335422240594572,-0.12329930082727497,0.6782493731997091,-0.06840691144014126,0.9201232401367275,Xatu
-0.558756804880962,-1.2023664771283702,-1.085948363889929,-0.23913030200278262,-0.9673150775392364,-1.1458284637908114,Mareep
0.029047320530762477,-0.7399326536759026,-0.604623832358602,0.21955953559846322,-0.4279701778797793,-0.8015031798028882,Flaaffy
0.8127861544130619,-0.12335422240594572,0.358025230704052,1.2898358233347036,0.6507196214391349,-0.4571778958149651,Ampharos
0.8127861544130619,0.4932242088640112,0.9997912727458214,2.81880194867219,1.3698461543184108,-0.8015031798028882,AmpharosMega Ampharos
0.22498202900133732,0.030790385411543508,0.6789082517249367,0.5253527606659605,1.0102828878787729,-0.6293405378089266,Bellossom
0.029047320530762477,-1.8189449083983271,-0.7650653428690443,-1.6151998148065203,-0.7875334443194173,-0.9736658217968498,Marill
1.2046555713542115,-0.8940772614933918,0.1975837201936097,-0.39202691453653127,0.29115635499949677,-0.6293405378089266,Azumarill
0.029047320530762477,0.6473688166815004,1.320674293766706,-1.309406589739023,-0.2481885446599603,-1.3179911057847729,Sudowoodo
0.8127861544130619,-0.12335422240594572,0.037142209683167365,0.5253527606659605,1.0102828878787729,0.059310030166919644,Politoed
-1.3424956387632614,-1.3565110849458595,-1.085948363889929,-1.1565099772052745,-0.6077518110995983,-0.6293405378089266,Hoppip
-0.558756804880962,-1.0482218693108811,-0.7650653428690443,-0.8507167521377771,-0.2481885446599603,0.4036353141548428,Skiploom
0.22498202900133732,-0.7399326536759026,-0.12329930082727497,-0.5449235270702799,0.8305012546589539,1.4366111661186123,Jumpluff
-0.558756804880962,-0.2774988302234349,-0.604623832358602,-1.0036133646715257,-0.6077518110995983,0.5757979561488044,Aipom
-1.5384303472338363,-1.5106556927633488,-1.4068313849108136,-1.309406589739023,-1.5066599771986935,-1.3179911057847729,Sunkern
0.22498202900133732,-0.12335422240594572,-0.604623832358602,0.9840425982672063,0.4709379882193158,-1.3179911057847729,Sunflora
-0.16688738793981236,-0.43164343804092414,-0.9255068533794867,0.06666292306471461,-0.9673150775392364,0.9201232401367275,Yanma
-0.558756804880962,-1.0482218693108811,-0.9255068533794867,-1.4623032022727716,-1.6864416104185125,-1.8344790317666577,Wooper
1.0087208628836368,0.18493499322903273,0.358025230704052,-0.23913030200278262,-0.2481885446599603,-1.1458284637908114,Quagsire
-0.16688738793981236,-0.43164343804092414,-0.44418232184815964,1.7485256609359494,0.8305012546589539,1.4366111661186123,Espeon
1.0087208628836368,-0.43164343804092414,1.1602327832562638,-0.39202691453653127,2.088972687197687,-0.11285261182704193,Umbreon
-0.3628220964103872,0.18493499322903273,-1.021771759685752,0.37245614813221184,-1.0751840574711278,0.7823931265415582,Murkrow
1.0087208628836368,-0.12335422240594572,0.1975837201936097,0.8311459857334578,1.3698461543184108,-1.3179911057847729,Slowking
-0.3628220964103872,-0.5857880458584134,-0.44418232184815964,0.37245614813221184,0.4709379882193158,0.5757979561488044,Misdreavus
-0.8330653967397669,-0.21584098709643926,-0.8292419470732213,-0.025075044455534566,-0.8594460976073449,-0.6982055946065113,Unown
4.731480323824559,-1.418168928072855,-0.5083589260523366,-1.2176686222187738,-0.49988283116770693,-1.214693520588396,Wobbuffet
0.029047320530762477,0.030790385411543508,-0.2837408113377173,0.5253527606659605,-0.2481885446599603,0.5757979561488044,Girafarig
-0.754691513351537,-0.43164343804092414,0.5184667412144943,-1.1565099772052745,-1.3268783439788745,-1.8344790317666577,Pineco
